index,food_price_index,meat,dairy,cereals,oil,sugar
367,93.77510607,91.4208744,101.8036623,97.27359343,93.20041478,76.01190358
368,95.6677271,91.44245601,102.1376063,99.21767595,98.70182857,81.09397041
369,97.91460667,91.17165952,102.3457776,104.3273445,104.5963436,78.96065176
370,101.3185684,91.60782888,104.4849607,112.088344,106.4502482,84.71040496
371,105.5121914,93.09441408,105.3871106,114.8435136,121.9034502,87.52817784
372,108.4641392,94.65129254,108.7004352,116.3865504,131.1993507,87.14082901
373,113.4936426,95.92833281,111.0967189,125.0094082,138.8745384,94.15924106
374,116.4975192,97.65071771,112.8330842,126.1471906,147.4624816,100.1745406
375,119.1027273,100.4757948,117.2390524,123.9083954,159.3020108,96.19743635
376,122.0613932,104.3912688,118.9611928,126.2007689,162.1913308,99.98682033
377,128.3515856,108.0543358,121.1512536,133.6953871,174.8759206,106.7994152
378,125.3614878,110.8741248,120.0656865,130.3146289,157.6805278,107.7319217
379,124.3727887,113.3215999,117.2406518,126.2570999,155.4955275,109.5519267
380,127.98606,113.0933666,117.1662651,130.3882585,165.8622971,120.5422818
381,129.144867,112.1106749,119.171355,132.8369698,168.5708639,121.1892697
382,133.2743505,111.624776,122.6335263,137.1427796,184.8374714,119.0653277
383,135.4405633,112.366603,127.2208119,141.4447493,184.5551788,120.1850319
384,133.7218515,110.5215345,130.3886775,140.4949807,178.505442,116.4325022
385,135.6978059,111.7451256,134.3260251,140.6476289,185.9314419,112.667515
386,141.669771,113.7191615,144.9826957,145.2782844,201.7176755,110.5311288
387,160.2244547,119.2687332,149.6002583,170.1313122,251.8312717,117.9139699
388,158.7994204,121.2944833,150.7303939,169.675086,237.5317362,121.5437065
389,158.692295,122.4514295,149.7349694,173.5207489,229.2409055,120.3875673
390,155.6631289,125.428387,158.1586126,166.3365565,211.7951825,117.2848384
391,141.6050773,123.3127605,155.5804273,147.2566538,168.8204244,112.8413846
392,138.6915383,120.3349807,153.0752738,145.5755366,163.3235421,110.4742208
393,137.3316041,119.8972929,152.7812969,147.9150837,152.5727847,109.6756983
394,136.665775,116.4901147,149.2205725,152.2816816,151.2849732,108.5801054
395,135.9785932,114.149292,147.3587727,150.1086228,154.7071166,114.3930839
396,133.0989326,111.9343868,148.5768036,147.2540062,144.6002988,117.1763374
397,131.4298765,110.5129262,144.741018,147.492153,140.411897,116.7873409
398,130.7331632,112.1482779,138.6609051,146.715828,135.8691468,125.1702142
399,127.9860481,114.0560098,135.2881045,138.5543441,131.7866586,126.9950381
400,128.3884753,116.0153647,129.2594522,136.1406834,130.0300245,149.3988297
401,124.4626628,117.3860848,121.7131585,129.2712076,118.6824197,157.2124298
402,123.0074424,118.6262826,119.8797173,126.6024465,115.7896971,152.1574854
403,124.359913,117.8783161,119.1124166,125.8600158,129.8060257,146.327495
404,121.7985856,114.5462297,114.3496664,124.9930717,125.8218504,148.1949598
405,121.669647,113.431669,111.9663486,126.2925907,120.8661935,162.7124966
406,120.7245304,111.9963713,114.5726729,124.7705117,120.0084495,159.1815234
407,120.6062241,111.5519287,116.4564843,121.0425996,124.1227917,161.3925342
408,119.0694292,111.1527821,118.6948884,122.8012539,122.3021873,134.2333893
409,117.6482372,108.863676,118.687746,119.8974782,122.471437,136.3991109
410,117.4487096,112.5388705,120.6964887,113.8443613,120.8716624,140.769561
411,118.9467444,114.913422,124.039206,110.8931461,130.5587448,133.3577053
412,119.2498165,116.5736089,123.7659738,111.616058,130.8984893,126.6155289
413,120.4891581,116.6745931,126.2774491,118.6747808,127.821546,117.104807
414,120.9906703,118.0812186,127.8582602,115.1650709,131.8111905,119.3622321
415,120.8818406,120.0037302,127.8691476,110.6827709,135.0005686,119.5364541
416,121.6681274,122.0218502,131.2958465,110.1532341,136.1242735,113.8642416
417,124.5896728,119.8871298,136.5191509,113.5544138,142.3617483,126.2558679
418,126.9398295,119.2354885,139.005185,114.446946,152.7166878,129.564644
419,127.7119883,118.7358806,139.9886463,111.4134437,164.1037749,126.4385784
420,127.4095884,119.5793266,141.9091862,111.3804445,162.0810595,119.2863484
421,124.6528073,116.6611355,143.0598507,111.8494607,153.0280294,111.2031523
422,126.5985508,116.8509102,147.6870108,112.6092356,155.9910086,118.5422453
423,127.2321696,118.3052261,148.7367805,109.6935775,161.7528739,116.8963778
424,128.1652172,121.634712,151.7225811,110.9107228,158.019624,112.3079879
425,127.2857632,123.38523,153.6158304,108.9676582,152.2389748,109.4337811
426,127.9806559,126.0010439,154.3823682,107.3639775,155.7386262,103.7205968
